definition,log_bin,score,word,freq,familiar,familiar_1,familiar_2,familiar_3,formal,formal_1,formal_2,formal_3,meaning_opinion,meaning_opinion_1,meaning_opinion_2,meaning_opinion_3,proper_noun,proper_noun_1,proper_noun_2,proper_noun_3
6077747,2,173,syg,4,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1238217,0,-4,cooned tyson,1,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
709423,4,103,rude boys,16,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,both,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
986500,6,6193,mom,96,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
185146,2,-62,prolapse,5,familiar_no,familiar_no,familiar_yes,familiar_no,formal_yes,formal_yes,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
870521,1,-12,shizness,2,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
502928,6,1715,turd burglar,78,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
710313,2,-2,cousin fucker,4,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,opinion,opinion,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
525958,5,-7,bucky,37,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_unclear,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
6687354,9,29116,swag,517,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_no,formal_no,opinion,opinion,both,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
5263335,6,505,devon,67,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2737457,3,12,brown wings,10,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
6096079,5,21878,andre,47,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
1078051,3,450,keane,11,familiar_no,familiar_no,familiar_no,familiar_yes,formal_yes,formal_yes,formal_no,formal_yes,both,meaning,both,opinion,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
8254258,5,0,scooby,33,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
321426,7,0,nugget,139,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
468373,5,3046,homer,42,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,opinion,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
7014199,2,9,ruddle,4,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
252719,4,70,kj,27,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
602445,5,838,nark,38,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2291264,2,36,wdym,7,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1045730,2,136,billion,6,familiar_no,familiar_no,familiar_no,familiar_yes,formal_yes,formal_yes,formal_no,formal_yes,meaning,both,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
4376234,2,-5,desh,4,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2416636,1,14,loose juice,2,familiar_no,familiar_no,familiar_no,familiar_no,formal_unclear,formal_unclear,formal_unclear,formal_no,meaning,opinion,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1626194,4,174,desi,19,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
42248,6,1441,std,89,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_no,formal_yes,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
1409962,3,145,wankered,9,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,both,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2598300,2,-3,dipsticking,4,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,both,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
20405,4,928,plonker,16,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,opinion,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
7536466,4,-10,tump,22,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1537333,3,52,oosh,8,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
5268652,2,134,profound,5,familiar_yes,familiar_yes,familiar_no,familiar_yes,formal_yes,formal_yes,formal_yes,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
7047651,2,37,zeina,5,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_yes,formal_no,both,both,meaning,opinion,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_no
110461,7,1208,bob,203,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_yes,proper_noun_no,proper_noun_no
6007502,8,0,redneck,261,familiar_no,familiar_no,familiar_yes,familiar_no,formal_yes,formal_yes,formal_yes,formal_no,both,both,opinion,meaning,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_no
5989030,4,248,frapping,16,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
6016682,4,940,pewdiepie,24,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
384110,2,-18,jologs,4,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
6419177,5,-1,ghosting,60,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1520950,4,-9,gawd,16,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,both,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1523541,6,7187,girlfriend,106,familiar_yes,familiar_yes,familiar_no,familiar_yes,formal_no,formal_yes,formal_no,formal_no,opinion,meaning,opinion,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
6465094,5,465,askhole,40,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
5683793,6,2437,melissa,92,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_yes,formal_no,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
2923838,0,1,aunt hony's special recipe,1,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
458288,3,401,flat ass,10,familiar_yes,familiar_yes,familiar_yes,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1724610,6,93,bloop,69,familiar_yes,familiar_yes,familiar_no,familiar_yes,formal_yes,formal_yes,formal_no,formal_yes,meaning,meaning,meaning,meaning,proper_noun_yes,proper_noun_yes,proper_noun_no,proper_noun_yes
1812872,4,49,manky,27,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_no,formal_yes,formal_yes,opinion,opinion,opinion,meaning,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
1092188,4,-15,mf,21,familiar_yes,familiar_no,familiar_yes,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1921050,3,20,kinsey,12,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
2943893,5,-14,fag bag,41,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
6681621,5,722,instagram,43,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_no,formal_yes,formal_no,formal_no,meaning,meaning,meaning,both,proper_noun_yes,proper_noun_yes,proper_noun_no,proper_noun_yes
1642498,7,-5,wtf,215,familiar_yes,familiar_yes,familiar_yes,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2705917,3,162,chaud,8,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1032834,7,-3,ricer,156,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
6260167,2,-2,lolfest,4,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
551088,7,884,cougar,139,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
46091,3,118,beatbox,8,familiar_yes,familiar_yes,familiar_yes,familiar_no,formal_yes,formal_no,formal_yes,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
4374881,4,-11,loose cannon,16,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2110186,8,150,runescape,322,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,opinion,meaning,opinion,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
1655718,6,3166,blow job,64,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,opinion,meaning,opinion,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
7760142,1,-1,dutch brownie,2,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
3360896,0,0,papanewson,1,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
329033,5,949,air force,35,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_yes,formal_yes,both,opinion,meaning,both,proper_noun_yes,proper_noun_yes,proper_noun_no,proper_noun_yes
246891,6,1158,wisconsin,66,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
3564241,6,1541,family guy,101,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_yes,opinion,opinion,opinion,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
204853,6,374,frosty,69,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
3382369,3,305,new moon,12,familiar_yes,familiar_no,familiar_yes,familiar_yes,formal_no,formal_no,formal_no,formal_no,both,meaning,opinion,both,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1096402,4,212,traitor,18,familiar_no,familiar_yes,familiar_no,familiar_no,formal_unclear,formal_yes,formal_no,formal_unclear,meaning,opinion,meaning,meaning,proper_noun_no,proper_noun_yes,proper_noun_no,proper_noun_no
1417580,2,81,beaver cleaver,6,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
4416139,2,3,assrag,4,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2891248,3,24,greeb,15,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1470646,7,3287,anime,171,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_yes,formal_no,both,both,both,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
745760,8,5167,paris hilton,258,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_unclear,formal_no,formal_no,meaning,meaning,meaning,opinion,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
5550702,1,20,hurtubise,2,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
881057,3,638,imbecile,14,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_no,formal_yes,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1228421,5,279,freshie,43,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
7155181,4,103,spong,16,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
991687,6,6626,poo,93,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,opinion,meaning,opinion,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
476814,4,85,woah,16,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
179913,9,8525,school,555,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_yes,formal_yes,opinion,opinion,opinion,opinion,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
2215589,1,-7,retard nation,2,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_yes,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1444557,7,3814,california,196,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,meaning,opinion,meaning,proper_noun_yes,proper_noun_no,proper_noun_yes,proper_noun_yes
593037,6,3247,system of a down,104,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,both,meaning,both,opinion,proper_noun_yes,proper_noun_no,proper_noun_yes,proper_noun_yes
7306022,6,13,paige,99,familiar_no,familiar_no,familiar_no,familiar_no,formal_unclear,formal_yes,formal_no,formal_unclear,opinion,opinion,opinion,meaning,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
8168342,0,4,capto,1,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
3954180,3,22,cram,10,familiar_yes,familiar_no,familiar_yes,familiar_yes,formal_yes,formal_no,formal_yes,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
5608701,1,6,o ok,2,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
103444,1,268,ignorant american,2,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
13786,8,16624,asshole,264,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,opinion,meaning,opinion,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
7563670,1,1,chuck flick,2,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_yes,formal_no,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
